_unit_id,date,city,review_topics,review_sentiment,review
679455720,2/21/2015 0:57,Atlanta,,,"Holy crap dudes, this is the fastest McDonald's in Atlanta. Î¾I placed a special order during rush hour (two Egg McMuffins with no Canadian bacon), and by the time I reached the pickup window someone was already walking my order to the window.And they even got it just the way I like it -- no eggshells!"
679455721,2/21/2015 0:15,Atlanta,,,"I purchased a specialty coffee in the drive through, but soon after I pulled out and away I realized I had been given a black coffee for the price of $3. Mistakes happen so I kept my receipt and went back exactly a week later within the hour, since I was making the same trip. I went inside, out of respect to show my face that I wasn't trying to scam them, and the manager was working the register. I told him what happened and that I'd like the specialty coffee I originally ordered. He pointed that it had been a week since the original purchase and that he needed proof I wasn't lying about my incorrect order. Mind you, at 6:30am 6 people were all waiting around for their order, which shows slow and poor service. I didn't argue and I walked away leaving my receipt on the counter. I was simply asking for a coffee, not even an entire meal. I don't post about these sort of things, but this time was different. The manager could have easily offered a variety of resolutions, but all he said was ""no I'm sorry"". Well, I'm sorry, but I've never been so dissatisfied with customer service and let alone management of a restaurant! Please stay away from this location for the sake of your pockets and your sanity."
679455722,2/21/2015 2:30,Atlanta,,,the last 20 times we been to this McDonald's they screw up the order at the drive thru and walk in the guy with the Afro don't care I think he's a manager
679455723,2/21/2015 0:33,Atlanta,,,"I've generally had good service here, but this morning at the drive-thru was the pits. Î¾I was initially 6 cars back from ordering, and it seriously took me about 10 minutes to get my food. Î¾When I was ordering, I had to repeat it four times very slowly and they still got my drink size wrong. Î¾When I got it, my food was great, but the visit was very painful overall. Î¾I hope this visit was a fluke. . ."
679455724,2/21/2015 0:54,Atlanta,,,Hot fries i like.
679455725,2/21/2015 0:29,Atlanta,,,"The customer service was HORRIBLE! Î¾They seemed angry to work here and they would get upset if you ask for more ketchup or condiments. Also, the kids play area was filthy. It had old dirty food on the floor and it was Î¾full of lint. Stay away from this location."
679455726,2/21/2015 0:20,Atlanta,,,"Customer service is well below par here. I placed my order through the intercom and was told that I'd have to pay in separate transactions if I were to use more than 1 coupon. I expected that and was fine with it up until I got to the window in which one of the girls working the cashier had a problem with me using the coupons and I quote, mentioned, ""I don't give a d*** and a f*** what she wants."" I never make it a goal to be difficult to other people and I find it very rude, let alone unnecessary, that I received this treatment. It is part of your job's duties to simply put in a customer's order. If you don't like your job, you have no business being there, and there are plenty of job seekers out there who would be more deserving of your position. To top it off, after I left the restaurant, I opened my bag to find out that I didn't receive everything I ordered and paid for."
679455727,2/21/2015 0:34,Atlanta,,,Food is good but what's with all the flies and nats always in the air? Î¾I've mentoned this to management before but it seems like nothing has changed. Î¾ I'm going to the McDonald's on Hudson Bridge from now on.
679455728,2/21/2015 0:29,Atlanta,,,Fruit flies anyone? There is a huge fruit fly infestation here. I have been here twice in 3 months and the problem still exists.
679455729,2/21/2015 0:29,Atlanta,,,Best McDonalds ice cream is here!
679455730,2/21/2015 0:18,Atlanta,,,This is a busy Mcdonalds at all times even late at night. The drive thru seems to be where they are doing most of their business when I visit the area. I have never had a problem out of service here as I am one those who use the drive thru too. My order is always right. It's within walking distance of several hotels. Î¾ Î¾I do not know anything about the dining area since I always use the drive thru. Customer service has been great as they always take care of me.When I go to McDonalds I get either the Big Mac meal or the quarter pounder meal. Big Macs are popular because of the secret tangy orange sauce they put on them. Their quarter pounders are just like eating a moist cheese burger. It's all hood here.
679455731,2/21/2015 0:36,Atlanta,,,"I would honestly not normally take the time to review a McDonald's location since I'm only really a fan of their breakfast, but this place has some serious issues. Apparently the difference between ""sausage and egg"" and ""sausage egg and cheese"" is not obvious/important to whoever they have bagging orders, even though they are two distinctly different items ON THEIR MENU! I have been down the road at least three times now only to find that they've given me the wrong biscuit - even when the correct one is on my receipt. Not to mention, the sweet tea has often tasted like hairspray. I have never experienced such consistently poor service from a single fast food location."
679455732,2/21/2015 0:12,Atlanta,,,"Came here for a quick to go lunch. First my cheeseburgers were not right, I had requested no onions, and they were covered with them. Then second, the fries were so mushy and not fresh. I was sorely disappointed"
679455733,2/21/2015 0:31,Atlanta,,,"The first time I went here they smothered my burger with mustard and ketchup to where it was dripping on me, and the past two times I have been here the fries are old and dark, and they put like one peice of bacon on my burger. They offered me free fries tomorrow. Ha horrible place to eat"
679455734,2/21/2015 0:25,Atlanta,,,"the worst mcd's I've ever been to. tried to get a quick snack during our long drive and it was the worst decision. the dual lane drive through is anything but fast. one car in front of me but somehow the other lane was the only one moving. some 10 odd minutes later, we finally ordered. one of the cars in front of me obviously knew somebody in the place and just kept talking at the window. it wouldn't have been a big deal if it hadn't continued for so long. after 20+ minutes of sitting in this line, fighting the urge to just drive off, and watching the multiple levels of poor service, we finally got our snack and the freaking fries were cold. I should have taken 2 minutes to read the reviews before I went here and it would have stopped me from ever going. you would think after all that time, at least the food would be hot. HA. just do yourself a favor and find another mcd's to visit. truly a disappointing stop. :-("
679455735,2/21/2015 0:48,Atlanta,,,This mcdonalds truly is the worst. They are always EXTREMELY slow and understaffed. Many of the workers her are rude and obviously dont want to be there. My food comes out decent but they are always out of something everytime I go. I probably will never come to this location again.
679455736,2/21/2015 0:18,Atlanta,,,"The evening manager here is very nice and has a great attitude. I went inside of this McDonald's one afternoon when the drive through was backed up and the manager helped me immediately. She was the only person who actually looked like she was happy to help customers, which made me very comfortable, it looked like she even gave me a little extra fries!"
679455737,2/21/2015 0:42,Atlanta,,,"Good job guys, love the friendly staff. Î¾Dt hopping.Not sure what they are experiencing, but one of the bet McD in area. Î¾So much better than before. Î¾Love the Christian music guys."
679455738,2/21/2015 0:36,Atlanta,,,"worst drove thru ever. Î¾I was car #7 sitting in a dual drive thru for 8 minutes and not 1 car had moved. I park and go inside. the manager waits on me and I said that the drive thru has not moved. she says, "" yeah our drive thru system has gone done"". I said "" it would be nice if someone would walk out there and tell everyone and post a sign"". she walks away to fill my order, only to leave one of her long BLEACHED hairs in between my 2 frozen strawberry lemonades."
679455739,2/21/2015 0:22,Atlanta,,,"I'm not ashamed to admit that I frequent this McDonald's at least twice a week. Î¾Need a snack after pumping gas? Î¾Need coffee before Chocolatte is open or after Chocolatte is closed? Î¾Need night-after-drinking breakfast? Î¾Yes, please on all counts. Î¾I haven't found this McDonald's to be particularly slow. Î¾It is a bit sketch by Decatur standards, although it's North Decatur and not Decatur proper. Î¾Often at night there are folks who look homeless here, though only one one occasion has anything particularly creepy/disturbing happened regarding said demographic of patron. Î¾Otherwise, it's lots of Emory students and hospital workers and high school students from Druid Hills High. Î¾I like that the workers seem to have a good camaraderie with each other. Î¾I also like that folks remember my standard order and can associate my voice with my order when I go through the drive thru."
679455740,2/21/2015 0:42,Atlanta,,,"This is the worst McDonald's I have ever visited. Î¾We sat at the drive-thru window forever watching the employees goof off. Î¾The fish sandwich was edible in a square processed fish, round bun, too much tartar sauce sort of way. Î¾The french fries were horrible. Î¾They were not edible. Î¾They were stale and greasy.Just because someone is holding a broom does not mean that they are sweeping. Î¾The broom is a prop to make people think they are working while they are socializing with co-workers. Î¾They will look at you occasionally while they continue to goof off. Î¾The employees seem to go out of their way to prove that you aren't worth their time. Î¾This McDonald's really sucks."
679455741,2/21/2015 0:37,Atlanta,,,"The staff is really nice, but kind of slow at this location. Î¾I asked what type of sauce they had and the cashier looked at me like she saw a ghost. Î¾I am not that pale! Î¾All I wanted (well not really) were some chicken nuggets to feed to my starving kids. Î¾If I had passed somewhere else with a drive thru, I would have gone there, but this was my only option. Î¾When I pulled up to get my 20 count, I was handed a small bag with a small fry. Î¾I asked the guy why he was handing it to me and he said ""Because this is what you ordered."" Î¾Really? Î¾I showed him my receipt and he said ""Well, who's fries are these then?""I finally got the nasty tasting nuggets and some high fructose corn syrup aka dipping sauce and was on my way. Î¾I think we will stick to the meatless cheeseburgers next time."
679455742,2/21/2015 0:30,Atlanta,,,Oh my goodness. I should have read the reviews first but this McDonald is on my way so I stopped by. This is by far the dirtiest McDonald I've seen in a long time. Staff is unfriendly and obviously so bored with their job. Definitely not even place for a quick meal!
679455743,2/21/2015 2:30,Atlanta,,,"The service at this McDonald's is so bad it's almost comical. Case in point: There was about a two week stretch where I would go to McDonald's every morning before work to get an iced vanilla latte. EVERY day (I kid you not) they got my order wrong and made me a hot latte instead. This would not be a problem, but they questioned me every time if I was sure that was what I ordered. Yes, it even showed it on your fancy digital menu. Then they would ask me to pull up and wait 10 minutes for my order to be corrected. My bf and I went inside once to order and they got his order wrong. The woman just stood there and looked at us when we told her and my bf was like, ""...but I guess I can eat this"". Later when we went up and asked for sauce, she gave us the biggest eyeroll upon seeing us and acted like it was physically painful for her to serve us. These are only a couple of examples of the horrible service we have had, but I guess that's typical for a McDonald's attached to a gas station."
679455744,2/21/2015 0:12,Atlanta,,,"I'm hooked on the McDonald's Oatmeal!When I want to grab some breakfast that's yummy, healthy, and easy to eat while I'm driving I head here. I'm always met with friendly service at the drive-through. They move pretty quickly and always get my order correct no matter how busy they are!"
679455745,2/21/2015 0:36,Atlanta,,,"Awful! I once waited 30 minutes for a small Iced vanilla coffee. It was unbelievable, myself and several other customers were shocked at how slow they were to make simple food, there's nothing fancy about McDonald's so why it took so long is beyond me. They are always slow at this location, it doesn't matter if you do drive thru walk in. On another occasion I did the drive thru and got a burger and 2 apple pies. I ate one pie that had something hard and plastic like in it. I'm definitely sure it wasn't apple or pie crust, so disgusting. I won't ever come here again, McDonald's just keeps getting worse."
679455746,2/21/2015 1:05,Atlanta,,,"Very unhappy. Î¾I ordered a fish combo on October 3rd. Î¾When the drive through person attempted to hand me my meal she stated it was a QT. Î¾I don't eat beef and didn't order that, however I had already paid for my meal with my card. The QT was more than my fish meal so I was told they would refund me the QT and they charged me for the fish meal. Î¾Have been checking bank account all weekend no refund. Went back to the store and spoke to manager Starla who told me refunds can take up to two days to go through. It's Tuesday Oct 7th! My payment went through yesterday for two meals purchased Oct 3rd, one of which I didn't eat or take with me. Not happy. Starla tried to make the excuse that yesterday Oct 6th was a holiday. Î¾I said ""what holiday"" she says Columbus day. I never had respect for that man but do recognize his holiday is on the 13th for my bank so I informed Starla that yesterday was not a bank holiday. She wouldn't call the GM this evening stating the GM (General Manager) would be there tomorrow between 9to5. Î¾I'm working then too so it's a big inconvenience taking time from my job to get them to do their job. Î¾I'm really not happy with this McDonalds. Need to train their staff to be careful with peoples money. I want my money back and if I don't get it I will go to every place that I use to rate businesses and really make known my disapproval of how they do business."
679455747,2/21/2015 0:36,Atlanta,,,"I have to say, this McDonald's sucks. Don't get me wrong, I love McDonald's... But this particular location has some of the worst employees in fast food."
679455748,2/21/2015 0:09,Atlanta,,,Never thought I would write a review about McDonalds however I went through there very early in the a.m. and just like their commercial said they were all smiles. Î¾It was nice to see some cheerfulness so early...Plus the Sausage Egg McGriddles rock!
679455749,2/21/2015 0:36,Atlanta,,,"This location has the new strawberry creme pies. The healthscore is a 93 as of 3/26/12.The drive thru cashier was really nice, but my fries were far too crispy too be any good."
679455750,2/21/2015 0:43,Atlanta,,,Awful! Î¾ Why install the equipment to display drive thru orders to guest when it's never used. Î¾ Why have an automated person tell you to order when no is ever listening and you always have to repeat orders. Î¾ Whoever built that place wasted a ton of money on technology and did a lousy job training them to use it. Î¾ Drive to one on 78 it's much better. Î¾Grayson Hwy is the absolute best for breakfast! Î¾ I go the long way to work just to stop there!The new one has issues!
679455751,2/21/2015 0:20,Atlanta,,,"I used to stop at this McDonalds now and then on my way to work for breakfast. My main problem is that the drive thru seems to be slow at this one. And then one day, some yahoo working the drivethru charged me like 1.79 for a tea that I knew darn well was only supposed to be $1. He claimed they stopped the promotion. Well, guess what? The next day and the day after I heard the same ole advertisements I have been hearing for years now pitching their any tea or soft drink for $1. Yeah, I won't be back. Burger king has better $1 sausage breakfast burritos anyhow."
679455752,2/21/2015 0:27,Atlanta,,,"I don't go here often because the service is so bad! I have never left with the right order or sat in line less than 15 mins. They are now running this special where they give you a 1 min timer & if you don't get your order by the end of the min you get your meal free. But IT DOESNT COUNT IF THEY GIVE YOU WRONG ORDER! yep, they gave me 4 nuggets (in a 10 nugget box) & a coke when I ordered a burger & hi-c!! Smh They need 3 windows - one to pay , one to pick up & the last to return the wrong order & pick up the correct one!!"
679455754,2/21/2015 0:09,Atlanta,,,"Dirty - dirty & Î¾dirty. The Resturant was so dirty that there was no clean table available. Î¾This is a fairly new location, so I'm not sure why it's not being better maintained . Hope somebody helps the staff at this location get it together."
679455755,2/21/2015 0:41,Atlanta,,,"Brand new and sparkling clean with a very modern feel, not sure how long the lime green walls will last, they are bright!!! Service was decent and the food was ok, it's still McDonalds, but they seem to be trying to carry more 'healthy' alternatives."
679455756,2/21/2015 0:29,Atlanta,,,Getting little miss some ice cream since she had a great day at school. She loves the sundae with m&ms. Staff was super sweet and efficient which is surprising for this particular location. Maybe management finally took everyone's complaints seriously.
679455757,2/21/2015 0:36,Atlanta,,,"Unbelievably slow at drive thru. Slow to take your order, slow in taking your money, slow in filling your order. Î¾It's torture especially when you need to be somewhere and your child is hungry. DONT GO FOR BREAKFAST there's always a line of 10 cars at the drive thru window. Î¾It's no faster if you go in and order. Actually it was longer ordering inside instead of drive thru. Î¾Ughhhhh"
679455758,2/21/2015 0:11,Atlanta,,,"This is the slowest mcdonalds I have ever been too. It tools between 5-10 minutes to get your food inside, and at least 5 minutes for drive through. Ever since they have opened, they have always been slow."
679455759,2/21/2015 0:13,Atlanta,,,"Rita A's review is dead on. I stop here on occasion and they cannot get anything right. If I order a shake, the shake machine is ""down"". Ask for no ketchup on my sandwich? Make that extra ketchup, no mustard. Light ice? Load the cup to the top!Getting my order wrong 50% of the time aside, the service is also frequently unfriendly or distracted and almost always painfully slow.I'd rather skip it and go somewhere that can get my order right and do it with a smile."
679455760,2/21/2015 0:25,Atlanta,,,Well I guess the saying is true....you get what you pay for. They forgot to put cheese on my breakfast sandwich....though its frustrating....this IS mcdonalds...no one should ever expect more out of them. At least my caramel mocha was good.
679455761,2/21/2015 0:09,Atlanta,,,"Ice cream machine is always down, staff is rude and ghetto, food is always old. Hate this McDonalds. I always try to avoid it and go to a different one."
679455762,2/21/2015 1:18,Atlanta,,,"I had an okay visit. They kept the inside line moving and the food came out quickly and was correct. These days that's saying a lot. The staff could be a bit more friendly and better trained. The girl had trouble finding my drink on the cash register, no big deal really. This is a very busy location in the morning but it works. 3 star seems accurate for this McDonald's."
679455763,2/21/2015 0:22,Atlanta,,,Saw roaches while eating. Told management and they reacted like its nothing new. Never again will I go to that McDonald' s even though it's close by me.
679455764,2/21/2015 0:38,Atlanta,,,"It's McDonalds...what more can I say? They haven't pissed me off nor done anything to wow me yet, so 3 stars will suffice."
679455765,2/21/2015 0:36,Atlanta,,,Very rude staff. Î¾The food is typical McDonalds food: bad. Î¾Head for the Chick-fl-A across the street.
679455766,2/21/2015 0:32,Atlanta,,,"This McDonald's is located right next to the building which houses Studio Movie Grill. Î¾It's super convenient to stop by and grab a quick bite before watching a movie if you don't want to spend a lot of money for food at the theater. Î¾But that's pretty much where the pros of this location stop.I've been to this McDonald's several times, but I've been a bit disappointed on several occasions. Î¾Most recently, I went through the drive-thru and got a simple order - a McChicken sandwich and small fries. Î¾I drove to the Studio Movie Grill parking lot to eat before a movie and noticed that my fries were cold. Î¾UGHHHHH... Î¾Cold McDonald's fries are the worst. Î¾Lame!!!The employees seem to be pretty friendly, and the restaurant looks decent inside. Unfortunately, they lack power outlets (I saw one, but maybe there's a one or two more scattered throughout the restaurant). Î¾This makes it inconvenient for people who like to stop by McDonald's to use their laptops, which I do quite often.Overall, this McDonald's deserves about 2.5 stars because it's right in between ""meh"" and ""A-OK."" Î¾I know some may say it's ""just a McDonald's,"" but hey - I've been to numerous other locations where their food is pretty consistent (don't serve COLD fries!) and there are numerous power outlets for customers' use. Î¾I'll probably be back just because it's right next to Studio Movie Grill, but I'm hoping they'll start improving the quality of their fast food - at least to the McDonald's standard.[Review 076 of 366]"
679455767,2/21/2015 0:18,Atlanta,,,"I've only been to this McDonald's twice and both times were bad experiences. Not only does the place smell of dirty rags and cleaner solutions, but the service is bad as well. I guess the convenient location is what keeps this place open but for me, I'll never come back."
679455768,2/21/2015 0:54,Atlanta,,,"this is CLEARLY a franchise location, and they.do.not.care. This place is a cash cow. The staff is totally random (have had some decent service, and times I would be better going to the overpriced gas station next door).Clearly the new/bigger menu has the staff utterly overwhelmed. (oh, when a place has ""NOW HIRING ALL SHIFTS"" signs up for ever...be warned.... there is one elderly latina lady at the drive thru whose 'here you go hun' and smile could melt and iceberg- what a joy! but...once had horrible service- complained and got an out of date coupon for one small sandwich, fries, and drink. really?"
679455773,2/21/2015 0:36,Atlanta,,,"Of course this is a fast food restaurant so of course there's not much of a spectacular review that I can write but I will express my concerns. I work late nights and when I do get off work if there nothing ready in the house I will stop and my only option is McDonalds or Checkers. Needless to say this is nothing short of ""ghetto"". I could hear the employees in the background laughing and playing over the intercom as I'm ordering the food. After I ordered, she didn't even bother to tell me my total or go over my order with me. Î¾When I made it to the window she was having a conversation with her co worker despite me having my hand out the window to give her the money. When I drove up to the second window....someone had been smoking a cigarette and threw it right outside the drive-through window. Now I don't know if it was maybe a previous customer or and employee but nobody was in front of me when I pulled up but hard to say. I could hear the music they were playing over my radio in the car and to top it off. Somebody was calling another chick a ""B*tch"" and just being loud. I mean hey, didn't expect nothing spectacular but if these are the people thats making my Big Mac, I'll pass. The day shift is the complete opposite so don't be discouraged too much by this. My food tasted McDonalds worthy but they need to change up that scenery a bit."
679455774,2/21/2015 0:26,Atlanta,,,"This McDonald's has the slowest drive-thru service I've ever experienced. Once or twice, we've even gotten out of line and left because it was so bad. I really don't know what their problem is. It's bad every single time I've been there, despite the hour, despite the number of cars in line...There are two reasons why I continue to return to this McD's. The first is it's convenient location. The second: my food is always hot and prepared correctly. Despite the ridiculously slow line, I've never received cold fries or a wrong order. I'm not sure what they're doing back there to make things run so agonizingly slowly, but my food always comes out fine."
679455775,2/21/2015 0:44,Atlanta,,,"No stars is more appropriate. Every time I come here, they screw something up. Today I ordered a filet light sauce and an unsweet tea. I get to work and what do I find? A filet on a TOASTED bun and some god awful flavored unsweet tea. I tried calling them today and after other experiences and they NEVER pick up their phone. I usually go through the drive-thru because it's convenient. I went into the store and found this place to be a PIG STY."
679455776,2/21/2015 0:38,Atlanta,,,"Hot Tip!If you have to go to this location in the mornings, lunch hour or evenings, it is invariable that the Jimmy Carter Blvd and Peachtree Industrial intersection just west of this McDonalds backs up past the entrance to McDonalds...""SO""Rather than taking your life in your hands by trying to turn left through three lanes of traffic, simply drive 1,200 feet pass this McDonalds and turn left at the traffic light. Then travel back through the parking lot to your get your Mc-Grub without inconveniencing all the people in cars trying to get to work or home.This advice makes much more sense than the numbskulls trying to cut through solid traffic just to get some fast food. And for you people who chose to live in ""hidden cove"" next to, and east of, McDonalds... you have no luck in being able to pull out easily. The traffic is always solid in front of that entrance/exit and you really should have chosen another place to live with easy egress. I know a clue is a lot to ask for these days."
679455777,2/21/2015 0:29,Atlanta,,,"Stopped off at this location around 6:45 am on a weekday, and had to be to work by 7am. Î¾Getting to this place can be a hassle because of where my work is located. Î¾However, I stopped because they had that 2 Sausage Egg McMuffins for $3. Î¾I wanted to get some for my team. Î¾Got to the drive-thru and told the lady what I wanted, which was the Î¾2 Sausage Egg McMuffin special. Î¾She said, ""we're out of sausage!"" Î¾Naturally I questioned her again, but it was true, this McDonalds was out of sausages. Î¾I simply drove off.It was a hassle to get there and on top of that they ran out of a product they were advertising. Î¾Let's just say I won't be taking the extra effort to visit that location."
679455778,2/21/2015 0:24,Atlanta,,,"in consistent Quality! Late Nights the food is bad, but during busy hours its good!"
679455779,2/21/2015 0:25,Atlanta,,,I'm not ashamed to admit that I'm a fan of fast food. But this mcdonalds is always slow. And the freshness of the food is hit or miss. I also feel like it's one of the few mcds that hasn't been remodeled to the newer design.
679455780,2/21/2015 0:23,Atlanta,,,"Went here 3 times over the course of a couple weeks. The first 2 times they got my order wrong, and on the 3rd, my wife found a Bic pen blended up in her smoothie. I'm not even sure how that can accidentally happen. We emailed the owner to complain, and when he called us back he had quite an attitude and was unapologetic about the incident. All he did was defend their food inspection rating."
679455781,2/21/2015 1:07,Atlanta,,,"Ok I'm waiting for like 10 minutes to place my order with the staff walking back & forth just looking at me like I'm crazy. And another 10 minutes or so before i got my food, This location use to be my stop in the mornings when I worked near here but they have fallen way off."
679455782,2/21/2015 1:02,Atlanta,,,It is what it is... so I'm mclovin' it.
679455783,2/21/2015 1:18,Atlanta,,,"I live slightly closer to this McDonalds than the One next to Perimeter Mall. Î¾Even though the McDonalds next to Perimeter Mall is farther away and always has traffic around it I pick it over this location. Î¾It's old and dirty and has a monopoly for fast food in this area. Î¾If it wasn't a McDonalds, it would fail. Î¾It's actually a testament to how strong the McDonalds name is. Î¾This location is awful!"
679455784,2/21/2015 0:44,Las Vegas,,,They have signs posted telling you that you are only allowed 30 minutes to consume your food and then you must vacate... that seems a bit pushy.
679455785,2/21/2015 0:33,Las Vegas,,,"If I could give this place zero stars I would !!! They do not train staff in guest service and the management is horrible . When I am not near a Starbucks I like to come here sometimes for their iced coffee, they have never got my order right and never been compelled to fix my order or give me a refund . One day me and hubby were in a rush in the morning and grabbed "" breakfast "" when we got Into the car we look inside of our bag and we have all lunch items. We go back inside to correct our order and we are informed that breakfast is over and there is nothing they can do. They proceeded to take our name down and told us we could grab free breakfast the next day. Next morning comes around and we go to get our breakfast. We are told that our names are not in the book and again there's nothing they can do !? I mean it's mcdonalds but please have some pride in what you do!?"
679455786,2/21/2015 0:33,Las Vegas,,,"Always come here with no expectations in my food and somehow it exceeds to be lowered when I receive my food.Tip! Always ask for ketchup and ketchup cause they'll never throw any in the bag.But, it's McDonald's and all are the same."
679455787,2/21/2015 0:36,Las Vegas,,,I just ordered food from there an hour ago. My fries were all stale and cold. They must have been old. They forgot to give me my drink. I've been trying to call them and their phones are busy. Worst McDonald's I have ever been too. I tried to be nice yesterday and compliment them since it was Christmas but I feel like it was a mistake.
679455788,2/21/2015 0:27,Las Vegas,,,"They can't get the orders right. Î¾I always have to double check my bag before leaving the drive thru. They're open late, but they have no lights on at night. Poor service. I'd rather go to Sonic's down the street. Î¾This Mc Donald's needs improvement. Î¾Bad"
679455789,2/21/2015 0:34,Las Vegas,,,"Worst McDonald's ever bad costumer service cold burgers cold fries the manager lady is the biggest B**** I have meet, Î¾the people that work there are slow and dumb I think I rather drive out of my way than come here."
679455790,2/21/2015 0:09,Las Vegas,,,Went there just to get coffee in the morning and the one thing I need in the morning COFFEE was apparently out of order.
679455791,2/21/2015 0:40,Las Vegas,,,"I stopped at this McDonald's because I had about two minutes to grab lunch. The ONLY reason I ever eat at a Mickey D's is because it's a) fast, b) cheap and c) predictable. You know the food won't be awesome, but it will be reasonably eatable. Man, was I disappointed on points b) and c).First, the medium Quarter Pounder meal was more than six bucks. Jeez, that's hardly a deal.What made the sticker shock worse was the poor quality of the food. This had to be the worst Quarter Pounder I've ever (half) eaten. Maybe even the worst fast food burger I've ever had. It looked like it had been sitting out on Uncle Zeke's radiator all morning. The burger patties were gray and curled up at the edges. The bun was dry and crusty. It's like the damn thing was somehow mummified. Just nasty. Too bad I didn't have time to take it back.This will probably be the very last time I ever eat at a McDonald's. It was that bad."
679455792,2/21/2015 0:38,Las Vegas,,,"The worst service ever. And I'm not a rude person, at all. I said ""please"" and ""thank you."" And I absolutely was not greeted whatsoever. Whoever that dumbass lady was, that was working needs to take that stick out of her. Don't be mad at me 'cause you hate YOUR job, bitch. Let's not forget that everyone is REPLACEABLE, including your miserable self. It took every bit of me not to cuss her out. I'd write a letter to corporate but she did not give me a receipt. Go figure right. I'm not one to talk down on people that works fast food because it's not in my character to knock someone's hustle. But she really needs to get it together. And for that, I will NOT ever return to this McDonald's ever again. Some bullshit. Oh. And. Not only did I not get a receipt... I didn't get a straw. And instead of 10 piece chicken nuggets, I got 9. What in the fucking fuck..... Fuck that McDonalds."
679455793,2/21/2015 0:18,Las Vegas,,,"Worst McDonalds EVER!!!!!!!!!! They are unable to get an order correct, Went through the drive through last night got home and no Fries in my bag. Got to the window and the woman running the window was talking about her personal life with a co worker laughing it up with her back t us making us wait instead of giving us our ice coffee. Then she seemed to remember she was working and brought us our coffee. Last time I went there I ordered something with no mayo which my tix said... got home and covered in mayo. called up to complain and the response...What do u want me to do about it??? If I get the craving for Mcdonald's I will drive out of my way.. I hope this one goes out of business.... Î¾This location is good for nothing"
679455794,2/21/2015 0:24,Las Vegas,,,"Worst McDonalds EVER!!!!!!!!!! They are unable to get an order correct, Went through the drive through last night got home and no Fries in my bag. Got to the window and the woman running the window was talking about her personal life with a co worker laughing it up with her back to us making us wait instead of giving us our ice coffee. Then she seemed to remember she was working and brought us our coffee. Last time I went there I ordered something with no mayo which my ticket said... got home and covered in mayo. called up to complain and the response...What do u want me to do about it??? Î¾I hope this one goes out of business.... Î¾This location is good for nothing, my husband and I if we ever go to another mcdonalds, it will be out of state!"
679455795,2/21/2015 0:33,Las Vegas,,,"Management is very rude here, I bring my son every now and then to play Î¾and have witnessed on several occasions the manager who is a female was extremley rude. I was shocked at her behavior. I still go there because its close to my house."
679455796,2/21/2015 0:19,Las Vegas,,,"Worst one I've eve been too! I was number 205 and I waited for ever and ever, and the manager was giving out the food and saw me standing there forever and she didn't ask me what my order was or anything. It got up to 216 when the cashier had to ask me what my order was. So slow and disorganized and barely any space to eat and sit down."
679455797,2/21/2015 0:30,Las Vegas,,,I stopped by for a quick lunch and it took twenty minutes to get my order and was only spoken to in Spanish
679455798,2/21/2015 0:15,Las Vegas,,,"My mom and I went here for sodas around the night I moved back, they tasted normal. My husband and I got sodas this morning and I cant even describe how awful they tasted! We promptly threw them out and went somewhere else. On top of that the panhandlers and drug addicts asking for money (both times) is ridiculous. Plus, we could barely understand the lady talking through the order box in the drive through.Don't go here!"
679455799,2/21/2015 0:36,Las Vegas,,,"We are retired and have gone to this McDonald's since they built it two blocks from our house. Î¾This last year it has gone down hill. Î¾They are out of things often, week after week. Î¾The service has become poor. Î¾Some of the long time employees are good but the bad now outweighs the good at that location.The street people hitting you up in the drive through and inside but the managers will do nothing about them. Î¾Talked to the owner and he said he would see thing get better but they did not. After all these years we decided we no longer need McDonald's and have not been in three months. Î¾We have ten grandkids that are not missing it either. Î¾Poor service has cost them a lot when you think about it over the years."
679455800,2/21/2015 0:33,Las Vegas,,,"Agree, worst McDonalds ever. Not only did they mess up our order, they messed up the order before ours."
679455801,2/21/2015 0:36,Las Vegas,,,Worst McDonalds in Vegas! Bad service consistently and sloppy made food. 3 trys and still crap. WTF! I am sure the hobo's panhandling outside could do better. They seriously must go out of the way to fuck things up. I just want to know what other McDonalds this Franchisee owns so I can avoid those also.
679455802,2/21/2015 0:21,Las Vegas,,,Horrible Service- to the extent that I had to come on and write about a mcdonalds... Lol
679455804,2/21/2015 0:37,Las Vegas,,,I went to get some food for my wife and I at 11pm. This place is in a hotel so you think they would have staffing. Nope! They had 2 people working and were running out of food as they were taking orders. No planning ahead here. There were almost 20 people in line and took over half an hour to get my food. It was ridiculous.
679455805,2/21/2015 0:22,Las Vegas,,,"This place is quite sub par, even for a McDonald's. Î¾This place is really ghetto, and there's always a bunch of annoying kids loitering and taking up the available tables. Î¾I guess it's OK if you want to grab a soda on a hot day or a snack to munch on while walking around, but again, it's not very good... for your health or for taste. Î¾I say, exert some self-discipline, buy something worthwhile in Walmart's grocery section, then go home and prepare something worth eating."
679455806,2/21/2015 1:03,Las Vegas,,,"I was on my way home a little after midnight and I wanted a cold drink. Î¾This McDonald's is easy to get to. Î¾The drive through had three cars in front of me but before long, I had my diet Coke ordered and I was soon at the window picking it up.I generally don't stop in this neighborhood because there are others closer to home, but this was perfect last night. Î¾A good stop with a pleasant and quick staff."
